접수번호,접수일자,농장코드,농장명,구분,담당수의사,질병명,검사종류,결과,PDF_파일ID,파일명
25-11137_항원,2025-11-17,DB1001,성진,직영,양승혁,PRRS,항원,,1N1CcHTavjlAyFymFjkVXZR9VyK0zNQ1_,
25-11136_항원,2025-11-17,DB1001,성진,직영,양승혁,PRRS,항원,,18A_95QMHH75ydvHhMSfrauwyZ80PCCCY,
25-10880_혈청,2025-11-11,DB1001,성진,직영,양승혁,PRRS,혈청,,1hKU2VupucHxCtGTOPCD_LXhl1mWDWNYc,
25-10879_혈청,2025-11-11,DB1001,성진,직영,양승혁,PRRS,혈청,,14vaJxagHT5SyvlX3FCfqk1t7DisqKjIu,
25-10880_항원,2025-11-11,DB1001,성진,직영,양승혁,PRRS,항원,,1dvNhk2MzzsNO-IUnSQq4U6DLH0URa58u,
25-10879_항원,2025-11-11,DB1001,성진,직영,양승혁,PRRS,항원,,1_QaYp_mq65OWoTc4pmfkwteKLXMI4SpI,
25-10288_,2025-11-11,DB2009,해림,직영,이희원,PRRS,,,1Av_-Y5cfKiSuvq388Kg0iwtGQRi17eS_,
25-10412_항원,2025-11-11,DB1001,성진,직영,양승혁,PRRS,항원,,1C-cmwwd0pqjqy_htODV2zGAInI6s7wZr,
25-10854_항원,2025-11-10,DB1001,성진,직영,양승혁,PRRS,항원,,10vTmnZWi2yGrfSBTlqC1co9AbUK1EnU5,
25-10854_혈청,2025-11-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1MyRSPaCoXVt0fNs1DEMp8B1MWiGj8Hoj,
15-1429_혈청,2025-11-10,DB1001,성진,직영,양승혁,PRRS,혈청,,13j5Qr8Sw_pD0B8wwcMLrqmQ2zwemqsdv,
15-1517_혈청,2025-11-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1dqZ5qyYCN9fBHnqQhmr09bO1Qz8rPOl_,
25-10808_항원,2025-11-07,DB1001,성진,직영,양승혁,PRRS,항원,,1GDsS3CsH9BRa3-77z6Ec5tsFlFPG4-s2,
25-10808_혈청,2025-11-07,DB1001,성진,직영,양승혁,PRRS,혈청,,1YAl10hKbq4VCkQhEM2932ou5VIAihvSb,
25-10718_항원,2025-11-06,DB1001,성진,직영,양승혁,PRRS,항원,,1Dh5IIsTmHO1S_mZiavefatUBRzsxp79i,
25-10718_혈청,2025-11-06,DB1001,성진,직영,양승혁,PRRS,혈청,,1P_a-n9jcWJulWCxmKbdUDm5bKRGEn4rL,
25-10681_항원,2025-11-05,DB1001,성진,직영,양승혁,PRRS,항원,,1X9HyH-2XluQXpgKl0rFzez6gwSGs71Y7,
25-10681_혈청,2025-11-05,DB1001,성진,직영,양승혁,PRRS,혈청,,1m1TK596PVX4AKCEqUI1CI7SC_KjfciXt,
25-10640_항원,2025-11-05,DB1001,성진,직영,양승혁,PRRS,항원,,1WlDn8CA1QdjBLvHLTBLSScx6VkesPh4M,
25-10640_혈청,2025-11-05,DB1001,성진,직영,양승혁,PRRS,혈청,,1285NvkM8ogMdFMv6EVGHrhyAn0eOR7Q_,
25-10582_항원,2025-11-04,DB1001,성진,직영,양승혁,PRRS,항원,,1rfPTbI319gw-nSKLFLpIdtvM1W4y5ydV,
25-10582_혈청,2025-11-04,DB1001,성진,직영,양승혁,PRRS,혈청,,1uSllW9ipW8C5spcPzz2yocW-nE8evp_5,
25-10554_항원,2025-11-03,DB1001,성진,직영,양승혁,PRRS,항원,,1jTuWdU1ut6Ly6ciWmYkaVKk6mFeByjWM,
25-10553_항원,2025-11-03,DB1001,성진,직영,양승혁,PRRS,항원,,16FPsIySCKlCdxRcx_X_SCySeOYgc_5BU,
25-10554_혈청,2025-11-03,DB1001,성진,직영,양승혁,PRRS,혈청,,1-1-btRkuIwqdbgeLN4gtUOmB8Y6iowt1,
25-10529_항원,2025-11-03,DB1001,성진,직영,양승혁,PRRS,항원,,19c9RRababtPN7-cRMLI41DC95i4wtAX5,
25-10553_혈청,2025-11-03,DB1001,성진,직영,양승혁,PRRS,혈청,,1vs4Wg-z0fW6lQqanLpi6oN8w8Jw41FL3,
25-10530_항원,2025-11-01,DB1001,성진,직영,양승혁,PRRS,항원,,12dtyeQTRWjEU0aPge4d5tzH8afH0TtHK,
25-10528_항원,2025-11-01,DB1001,성진,직영,양승혁,PRRS,항원,,1ftGyPqhcCCQ_oi93vYw_MAsC7XBvUCQa,
25-10530_혈청,2025-11-01,DB1001,성진,직영,양승혁,PRRS,혈청,,1MGf9Cvraafv_7qg1ech0K8bPHMiZ5hW7,
25-10528_혈청,2025-11-01,DB1001,성진,직영,양승혁,PRRS,혈청,,1UCMQel_qBMs2X7rlIVuaM7zeVrC4THhJ,
25-10412_혈청,2025-10-31,DB1001,성진,직영,양승혁,PRRS,혈청,,1wtWNTJPKpJFKZmD6nKA4khncL9vWoqJ5,
25-10411_항원,2025-10-30,DB1001,성진,직영,양승혁,PRRS,항원,,1nq3iQ2zL6lRW0NsLbEPwoZ-HVE3x9agG,
25-10411_혈청,2025-10-30,DB1001,성진,직영,양승혁,PRRS,혈청,,1M1_yoGXEJvEj6_nPZJg8kj9QlMHkfkyH,
25-10335_혈청,2025-10-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1wunv4AGf6NATAJ9OgSe_PIORMmMF9IWV,
25-10262_항원,2025-10-27,DB1001,성진,직영,양승혁,PRRS,항원,,1VLUShA2Ger7XBP27wgCnFzzKOB4p8sEs,
25-10263_혈청,2025-10-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1gROtBrzIMemAKXeRdTeqQ4mnSWHhACXq,
25-10262_혈청,2025-10-27,DB1001,성진,직영,양승혁,PRRS,혈청,,1ZZv0hhq3Qmuw7P9rqmvE7Jc4zKi8uIDK,
25-10261_혈청,2025-10-27,DB1001,성진,직영,양승혁,PRRS,혈청,,14es0hnc8HcHE39SvXE-_WDNanAvZm8YY,
25-10151_항원,2025-10-23,DB1001,성진,직영,양승혁,PRRS,항원,,14YD9sAJwabyR2GUDBaLytF24UOSGVsSB,
25-10128_항원,2025-10-23,DB1001,성진,직영,양승혁,PRRS,항원,,15nJasS5n7mLTknfgK_k3OXtT5BS7h4mV,
25-10151_혈청,2025-10-23,DB1001,성진,직영,양승혁,PRRS,혈청,,1r_K8VWo8r6aOb4e-CGJeI_V0GnD_5kDE,
25-10110_항원,2025-10-23,DB1001,성진,직영,양승혁,PRRS,항원,,1yxLwEhrsuisLWh_uucdMRXX-VLC-qSaf,
25-10065_혈청,2025-10-22,DB1001,성진,직영,양승혁,PRRS,혈청,,1rjh30TVepRDvbvp_L1vaKRX3bE8ZjweA,
25-10065_항원,2025-10-22,DB1001,성진,직영,양승혁,PRRS,항원,,1t5k9cmA7_ouq_qTGTJkuKfwpX555ccwU,
25-10064_항원,2025-10-22,DB1001,성진,직영,양승혁,PRRS,항원,,1dzs-lH74IIR5GDMNw5ZFvFqohMxK_4rt,
25-09977_항원,2025-10-22,DB1001,성진,직영,양승혁,PRRS,항원,,1Zp9PYMq3NwWnSwEmlyXLGJZ_2j6KsfPr,
25-09971_항원,2025-10-20,DB1001,성진,직영,양승혁,PRRS,항원,,12_9YEtkpUxu76ZjPlk1dAzT3DKP6Oi6H,
25-09970_항원,2025-10-20,DB1001,성진,직영,양승혁,PRRS,항원,,1VETa6Sy6zIYlEbVKYTsL8073UQA0OxUN,
25-09973_항원,2025-10-20,DB1001,성진,직영,양승혁,PRRS,항원,,1GiYsYHRmxe8LegheX5nBblacTI8VsqUg,
25-09972_항원,2025-10-20,DB1001,성진,직영,양승혁,PRRS,항원,,1q092nM48Og9flAfC7UWr3CKredAXX52A,
25-09945_,2025-10-20,(생화학분석)25-09945 다비연구소,(생화학분석)25-09945 다비연구소,-,-,PRRS,,,1lxsmHm_FG2UJl1lVU68nxRLK0mpez4X7,
25-09972_혈청,2025-10-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1bhImLMANtCb3EW9bQudXN7-LAUk4mdkP,
25-09971_혈청,2025-10-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1v7IYDMan5dcZSiXVZqP50StLi7C_3F__,
25-09970_혈청,2025-10-20,DB1001,성진,직영,양승혁,PRRS,혈청,,1H5AJ1lB2ygcwHHEzsnCVBQWUYFBXdUrd,
25-09947_항원,2025-10-18,DB1001,성진,직영,양승혁,PRRS,항원,,1iNNUVXWrvugmQNH60xQyQ7R9jaxHiKs6,
25-09945_항원,2025-10-17,DB1001,성진,직영,양승혁,PRRS,항원,,1bnuamAdUDj_PT5Z5pDez-9NlPrlj6Zyd,
25-09691_,2025-10-17,DB1001,성진,직영,양승혁,PRRS,,,1aEzGxjje8aLtvsxjNv7-T51pt9ziZVLk,
25-09664_항원,2025-10-13,DB1001,성진,직영,양승혁,PRRS,항원,,1M3kNRP27GP_DStlVmyMIcHGNXnKCy9VM,
25-09657_항원,2025-10-13,DB1001,성진,직영,양승혁,PRRS,항원,,1CQQfBUxCij3fqVuwQ1GgSrd2B6zWxIK3,
25-09664_혈청,2025-10-13,DB1001,성진,직영,양승혁,PRRS,혈청,,1YgXNi_u6zxEqrAfqIVCWbf47XcOxmTHk,
25-09665_혈청,2025-10-13,DB1001,성진,직영,양승혁,PRRS,혈청,,11bjscMx4iWhGd78YLFOBMOpGrRqNcg9P,
25-09658_혈청,2025-10-13,DB1001,성진,직영,양승혁,PRRS,혈청,,1dv6o-zVP5y8FSU1xb79yAHoK3hAOY0Et,
25-09657_혈청,2025-10-13,DB1001,성진,직영,양승혁,PRRS,혈청,,1sOtML37RPlxsMsfqctOQoyWWDdhiLXU1,
25-09306_,2025-10-13,DB2010,문강,직영,박지형,PRRS,,,1Jddx0pQmXXwybZREFBQ2wW9KoDzu-NsF,
25-09629_혈청,2025-10-11,DB1001,성진,직영,양승혁,PRRS,혈청,,1-pReJ0OpCr-1vyY46ShT3CnR3jbgZT-0,
25-09629_항원,2025-10-11,DB1001,성진,직영,양승혁,PRRS,항원,,1DSHR5MF1ckC3Xr8Qij0cQ7xyJlJlkGZI,
25-09604_혈청,2025-10-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1S9UelV0xmAgxabSyj7D7VIYfDiC6uDYS,
25-09606_혈청,2025-10-10,DB1001,성진,직영,양승혁,PRRS,혈청,,18r9MOAjG9Z-hADJaHmAc3a0-3S7pnxRW,
25-09605_혈청,2025-10-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1nU776ND5-SLGd5_KEQRNgGlHykzr1KtP,
25-09599_항원,2025-10-10,DB1001,성진,직영,양승혁,PRRS,항원,,1RZ2LVZXnT6RaChM-3xoc1Vjwvd5wIenB,
25-09604_항원,2025-10-10,DB1001,성진,직영,양승혁,PRRS,항원,,1kznMpjEumgeHoofwJ8nhC6GZOkJfUPai,
25-09605_항원,2025-10-10,DB1001,성진,직영,양승혁,PRRS,항원,,1K_PJVTKFFNGRh_sQXeskkEmnvZsjKig7,
25-09599_혈청,2025-10-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1_3zNfuJ8pB9rcMHWjsSNZb-RT6VYNO-o,
25-09606_항원,2025-10-10,DB1001,성진,직영,양승혁,PRRS,항원,,1uH5JGlvGqUlTQqxpTAm_KiYsQ1cdBJua,
25-09594_항원,2025-10-04,DB1001,성진,직영,양승혁,PRRS,항원,,1Biudp4RYX4uht6sKy_22am_aZyuT-NOv,
25-09594_혈청,2025-10-04,DB1001,성진,직영,양승혁,PRRS,혈청,,1Hppf257z03voCsjUoORRL8O99oEGvArE,
25-09566_항원,2025-10-02,DB1001,성진,직영,양승혁,PRRS,항원,,17W_TTwuAfjyNxrgGd1DDeq__jt8hoSqL,
25-09563_항원,2025-10-02,DB1001,성진,직영,양승혁,PRRS,항원,,1Q2uoWXjebpzG6C0BjULL2Qj0_DUFmPE0,
25-09566_혈청,2025-10-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1kWXfDVXBurS_OZ9UvmgNT55FSosanQSc,
25-09563_혈청,2025-10-02,DB1001,성진,직영,양승혁,PRRS,혈청,,1--hyhojOxsCKqmjkbq-rV8UxGtOfCInR,
25-09486_혈청,2025-09-30,DB1001,성진,직영,양승혁,PRRS,혈청,,1ZBPBr1XZ_DLGfJlrxsj3ODxK5BI-1yr6,
25-09486_항원,2025-09-30,DB1001,성진,직영,양승혁,PRRS,항원,,1Z4ySpF9IL1xPXq_4Ypqg5WTMalG25bNU,
25-09433_혈청,2025-09-30,DB1001,성진,직영,양승혁,PRRS,혈청,,1KAt_wgfbZh0PsSFlsjjIEonVNv4ax66x,
25-09434_항원,2025-09-30,DB1001,성진,직영,양승혁,PRRS,항원,,127JMWC1MVP-GxmtCTveYGJ8P-friqxRJ,
25-09433_항원,2025-09-30,DB1001,성진,직영,양승혁,PRRS,항원,,1z6149oDxyRCnMyzgbzk3zmQAZiKZ3lPp,
25-09420_항원,2025-09-29,DB1001,성진,직영,양승혁,PRRS,항원,,1g2yeJF5OJQ8U30kkoRXKVutC7NcgBoIN,
25-09420_혈청,2025-09-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1MRaTj31Y33ksQ3AMuMkdpITpWEl-8y0U,
25-09419_항원,2025-09-29,DB1001,성진,직영,양승혁,PRRS,항원,,1HS_khTi_VWbQ8YVbPcpcU8GzbKwyMQEW,
25-09419_혈청,2025-09-29,DB1001,성진,직영,양승혁,PRRS,혈청,,1wrolX3w9jQ60yk3JFWgOSlNYMTW6a7Fc,
25-09383_,2025-09-29,(혈구분석)25-09383 다비연구소,(혈구분석)25-09383 다비연구소,-,-,PRRS,,,1PpxtuOwyDfCk6r_7CBIh6JN9CTpSNa0P,
25-09396_항원,2025-09-27,DB1001,성진,직영,양승혁,PRRS,항원,,1Gh3A03Im6eRgMgoOzr_TezOqN-j2KyTA,
25-09383_항원,2025-09-27,DB1001,성진,직영,양승혁,PRRS,항원,,1Z-65b6jVtdZDdcZ-hTm_ApgNlzqxrZjT,
25-09239_혈청,2025-09-24,DB1001,성진,직영,양승혁,PRRS,혈청,,1krzpEtPmjF3tViic80GedXe7HOcVTJwf,
25-09221_항원,2025-09-23,DB1001,성진,직영,양승혁,PRRS,항원,,1e94wHawsVVE4aJYnOPtYx-8znKcUFAqC,
25-09162_항원,2025-09-22,DB1001,성진,직영,양승혁,PRRS,항원,,1I6heuME9BuvsK8TIK87T-6n2vp7V4CLC,
25-09163_항원,2025-09-22,DB1001,성진,직영,양승혁,PRRS,항원,,1ny3ygkg0rXV51DxMyAoRvTslbqlMZqjJ,
25-09163_혈청,2025-09-22,DB1001,성진,직영,양승혁,PRRS,혈청,,14nsDWWzjahPaEZLUfwynrhm7nBOXWQdA,
25-09049_혈청,2025-09-18,DB1001,성진,직영,양승혁,PRRS,혈청,,1nMMFmRrPabhNiFaEVjfIQiHm-Rs-tocQ,
25-09048_혈청,2025-09-18,DB1001,성진,직영,양승혁,PRRS,혈청,,12dxNyGXty79KcHmiASXLUFahikPOjq1y,
25-09048_항원,2025-09-18,DB1001,성진,직영,양승혁,PRRS,항원,,13ahqvXPgwtBMaY7p5VsEHkQS7pzNpDny,
25-09049_항원,2025-09-18,DB1001,성진,직영,양승혁,PRRS,항원,,18ZxZwSf6Qlcd0a0ZH5SaUgciNNVE8uqf,
25-08937_항원,2025-09-16,DB1001,성진,직영,양승혁,PRRS,항원,,1mOfMDGaYRMxkbzGGexTm8GNGm4e3S8Gd,
25-08937_혈청,2025-09-16,DB1001,성진,직영,양승혁,PRRS,혈청,,1cv61Bb1-0Srm025D9w-j-1BCbL0yaVIv,
25-08880_,2025-09-16,(혈구분석)25-08880 다비연구소,(혈구분석)25-08880 다비연구소,-,-,PRRS,,,1pbuKWp6f6HXo8YRS2corstPW0-SPnLuD,
25-08914_항원,2025-09-15,DB1001,성진,직영,양승혁,PRRS,항원,,1Yi1j3xS8XS5wCEN_B2eSEq30iuAaVYtZ,
25-08914_혈청,2025-09-15,DB1001,성진,직영,양승혁,PRRS,혈청,,1QEZ8ymdYX6ZFYLeOfn1NB4xjAj4zSlQU,
25-08736_,2025-09-11,DB3025,인솔,협력,박지형,PRRS,,,1od1gqTEei9H-N7VlqGiGIbcQHecrl7O9,
25-08736_항원,2025-09-10,DB1001,성진,직영,양승혁,PRRS,항원,,1V44bFkUcVJltm8zffaYRHZB8sUt2XIHh,
25-08736_혈청,2025-09-10,DB1001,성진,직영,양승혁,PRRS,혈청,,1Ok_h_p8nPVBgZSG0skzt-6c7EU6OTit-,
25-08664_항원,2025-09-09,DB1001,성진,직영,양승혁,PRRS,항원,,1mM3qpoQg0XnED1oG_z4z_sF8PIffE-gl,
25-08664_혈청,2025-09-09,DB1001,성진,직영,양승혁,PRRS,혈청,,13y6JEdSQRk_VGmCt2ybMZtZPC453Oga6,
25-08638_항원,2025-09-08,DB1001,성진,직영,양승혁,PRRS,항원,,1jWdtliO3U-_UN-zFbcJml3C9yyn6f_3I,
25-08638_혈청,2025-09-08,DB1001,성진,직영,양승혁,PRRS,혈청,,1qCNKgnpmLWGNgk1Vt0aqyz5fGRhB3rVu,
